44192,CN-0114,medium_airport,Baoji Air Base,34.53125,107.470679,,AS,CN,CN-61,Baoji (Fengxiang),no,,,,,,
44195,CN-0117,medium_airport,Gonghe Air Base,36.3367,100.480003,,AS,CN,CN-63,Hainan (Gonghe),no,,,,,,
339961,CN-0121,medium_airport,Huangdicun Naval Air Base,40.49979,120.659295,97,AS,CN,CN-21,Huludao,no,,,,,,
44201,CN-0123,medium_airport,Lanzhou Air Base,35.917801,104.218002,,AS,CN,CN-62,Lanzhou (Yuzhong),no,,,,,,
44203,CN-0125,medium_airport,Lintao Air Base,35.3083,103.835999,,AS,CN,CN-62,Dingxi (Lintao),no,,,,,,
44205,CN-0127,medium_airport,Qingshui Air Base,39.554699,98.884201,,AS,CN,CN-62,Jiuquan (Suzhou),no,,,,,,
44208,CN-0130,medium_airport,Tianshui Maijishan Airport,34.559399,105.860001,3590,AS,CN,CN-62,Tianshui (Maiji),yes,ZLTS,THQ,,,,
44210,CN-0132,medium_airport,Ürümqi South Air Base,43.466593,87.531177,,AS,CN,CN-65,Ürümqi,no,,,,,,
44211,CN-0133,medium_airport,Uxxaktal Air Base,42.1814,87.188103,,AS,CN,CN-65,"Hoxud, Bayingolin",no,,,,,,
44212,CN-0134,medium_airport,Wugong Air Base,34.275907,108.2658,,AS,CN,CN-61,Xianyang (Wugong),no,,,,,,
44213,CN-0135,medium_airport,Ürümqi Changji Air Base,43.951175,87.079232,2425,AS,CN,CN-65,Ashilixiang,no,,,,,,
44214,CN-0136,medium_airport,Wuwei Air Base,37.9883,102.567001,,AS,CN,CN-62,Wuwei,no,,,,,,
44215,CN-0137,medium_airport,Xi'an Air Base,34.153059,108.599739,1337,AS,CN,CN-61,Xi'an (Huyi),no,,,,,,
44216,CN-0138,medium_airport,Xincheng Air Base,25.5483,114.619003,,AS,CN,CN-36,Ganzhou,no,,,,,,
44217,CN-0139,medium_airport,Yaerbashi Test Range,43.077202,92.808098,,AS,CN,CN-65,"Yizhou, Hami",no,,,,,,
44218,CN-0140,medium_airport,Yanliang Air Base,34.642248,109.241867,,AS,CN,CN-61,Xi'an (Yanliang),no,,,,,,
44224,CN-0146,medium_airport,Daishan Air Base,30.287581,122.144401,7,AS,CN,CN-33,Zhoushan,no,,,,,,
44225,CN-0147,medium_airport,Feidong Air Base,31.909401,117.658997,,AS,CN,CN-34,Hefei,no,,,,,,
44227,CN-0149,medium_airport,Fuzhou Air Base,26.0044,119.311996,,AS,CN,CN-35,Fuzhou,no,,,,,,
44230,CN-0152,medium_airport,Huian Air Base,25.02610016,118.8069992,,AS,CN,CN-35,,no,,,,,,
44231,CN-0153,medium_airport,Hangzhou Jianqiao Airport,30.3353,120.240997,,AS,CN,CN-33,Hangzhou,no,,,,,,
44232,CN-0154,medium_airport,Jiaxing Airport / Jiaxing Air Base,30.705535,120.679779,17,AS,CN,CN-33,"Xiuzhou, Hangzhou",no,,,,,,
44236,CN-0158,medium_airport,Longtian Air Base,25.5728,119.459999,13,AS,CN,CN-35,Fuzhou (Fuqing),no,,,,,,
44241,CN-0163,medium_airport,Nanchang Xiangtang Air Base,28.421205,115.923375,75,AS,CN,CN-36,Nanchang,no,,,,,,
44243,CN-0165,medium_airport,Ningbo Zhuangqiao Air Base,29.9228,121.573997,,AS,CN,CN-33,Ningbo,no,,,,,,
